                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.3873,                0.69363,                0.96361,                 1.6993,                0.88549,                0.95279,                0.93918,                 0.8934,                0.94226,                0.66112,                 1.5455,                0.74811,                 1.0128,                 1.7562,                0.92942,                0.99399,              0.0002853,              0.0002853,              0.0002853
                    107,                 1.3843,                0.69286,                0.96685,                 1.6934,                0.89049,                0.95373,                0.92745,                0.90416,                0.94327,                0.65586,                 1.5532,                0.74979,                  1.017,                 1.7726,                0.91756,                0.99885,             0.00028239,             0.00028239,             0.00028239
                    108,                 1.3856,                0.69458,                0.96154,                 1.6987,                0.88677,                0.95056,                 0.9195,                0.91047,                0.94296,                0.66376,                 1.5472,                0.74624,                 1.0143,                 1.7645,                0.92073,                0.99706,             0.00027948,             0.00027948,             0.00027948
                    109,                 1.3829,                0.69189,                0.96638,                 1.6884,                 0.8815,                0.95243,                0.92951,                0.89136,                0.94241,                0.65885,                 1.5576,                0.75215,                 1.0147,                  1.773,                0.92298,                0.99762,             0.00027657,             0.00027657,             0.00027657
                    110,                 1.3766,                0.68567,                0.96228,                 1.6896,                0.88438,                0.95059,                0.94089,                0.89464,                0.94377,                0.65797,                 1.5492,                 0.7529,                 1.0123,                 1.7684,                0.92411,                0.99592,             0.00027366,             0.00027366,             0.00027366
                    111,                 1.3808,                0.69093,                0.96353,                 1.7009,                0.88648,                0.95147,                0.95176,                0.88687,                0.94414,                0.66393,                 1.5574,                0.75567,                 1.0154,                 1.7852,                0.92248,                      1,             0.00027074,             0.00027074,             0.00027074
                    112,                 1.3776,                 0.6853,                0.96137,                 1.6937,                  0.879,                0.95233,                 0.9324,                 0.9034,                0.94474,                  0.658,                  1.555,                0.75595,                 1.0106,                 1.7741,                0.92785,                0.99669,             0.00026783,             0.00026783,             0.00026783
                    113,                 1.3831,                0.68913,                0.96123,                 1.6977,                0.88486,                0.94965,                0.92389,                0.90858,                 0.9459,                0.66032,                 1.5514,                0.74782,                 1.0108,                 1.7886,                 0.9104,                0.99927,             0.00026492,             0.00026492,             0.00026492
                    114,                 1.3707,                 0.6814,                0.95974,                 1.6881,                0.87316,                0.94953,                0.95012,                0.89356,                0.94599,                0.66316,                 1.5481,                0.74623,                 1.0094,                 1.7833,                0.91406,                0.99854,             0.00026201,             0.00026201,             0.00026201
                    115,                 1.3742,                0.67727,                0.96012,                 1.6765,                0.85925,                0.94961,                  0.929,                0.91129,                0.94358,                0.65399,                 1.5501,                0.74435,                 1.0095,                 1.7836,                0.89661,                0.99966,              0.0002591,              0.0002591,              0.0002591
                    116,                 1.3761,                0.68466,                0.96271,                  1.682,                0.86746,                 0.9488,                0.92274,                0.90692,                0.94256,                0.65936,                 1.5508,                0.74637,                 1.0137,                 1.7809,                0.92127,                      1,             0.00025619,             0.00025619,             0.00025619
                    117,                 1.3637,                0.67694,                0.95679,                  1.672,                0.86121,                0.94479,                0.94568,                0.89932,                0.94555,                0.65923,                  1.542,                0.73987,                  1.007,                 1.7704,                0.90734,                0.99594,             0.00025328,             0.00025328,             0.00025328
                    118,                 1.3604,                0.67285,                0.95924,                 1.6709,                 0.8581,                0.94552,                0.90926,                0.91381,                0.94395,                0.66161,                 1.5393,                0.74471,                 1.0088,                 1.7656,                0.91328,                0.99568,             0.00025037,             0.00025037,             0.00025037
                    119,                 1.3653,                0.67655,                0.95978,                 1.6694,                0.86198,                0.94971,                0.89777,                0.91615,                0.94441,                0.66103,                 1.5477,                0.74543,                 1.0129,                 1.7734,                 0.9014,                0.99838,             0.00024746,             0.00024746,             0.00024746
                    120,                 1.3523,                0.67225,                0.95437,                 1.6641,                0.85706,                0.94312,                0.92577,                0.89671,                0.94215,                0.65467,                 1.5471,                0.74014,                 1.0099,                 1.7692,                0.91292,                 0.9963,             0.00024455,             0.00024455,             0.00024455
                    121,                 1.3536,                0.67048,                0.95659,                 1.6699,                0.85292,                0.94569,                0.93404,                0.89325,                0.94099,                0.65657,                 1.5518,                 0.7365,                  1.011,                 1.7744,                0.90938,                0.99898,             0.00024164,             0.00024164,             0.00024164
                    122,                 1.3562,                0.66966,                0.95481,                  1.668,                0.84671,                0.94399,                0.94158,                0.89341,                0.94628,                0.66748,                 1.5483,                0.74295,                 1.0125,                 1.7778,                0.88733,                0.99914,             0.00023873,             0.00023873,             0.00023873
                    123,                  1.359,                0.66894,                0.95665,                 1.6697,                0.84895,                0.94487,                0.94859,                0.89255,                0.94702,                0.67373,                 1.5453,                0.73986,                 1.0105,                 1.7652,                0.90158,                0.99596,             0.00023582,             0.00023582,             0.00023582
                    124,                 1.3504,                0.66479,                0.95347,                 1.6671,                0.84923,                0.94142,                0.92704,                0.90838,                0.94281,                0.66626,                 1.5427,                0.73894,                 1.0084,                 1.7715,                0.90282,                0.99742,             0.00023291,             0.00023291,             0.00023291
                    125,                 1.3493,                 0.6655,                0.95338,                 1.6518,                0.84813,                0.94018,                0.92297,                0.91955,                0.94847,                0.66027,                 1.5416,                0.73643,                 1.0107,                 1.7697,                0.90499,                0.99965,                0.00023,                0.00023,                0.00023
                    126,                 1.3461,                0.66322,                0.95173,                 1.6678,                0.85194,                0.94071,                0.92403,                0.91921,                0.94693,                0.67033,                 1.5356,                0.74297,                 1.0114,                 1.7519,                 0.9034,                 0.9963,             0.00022709,             0.00022709,             0.00022709
                    127,                 1.3515,                0.66682,                0.95602,                 1.6633,                0.84564,                0.94527,                0.91674,                0.91845,                0.94692,                0.66582,                 1.5542,                0.74274,                 1.0127,                 1.7798,                0.90238,                0.99975,             0.00022417,             0.00022417,             0.00022417
                    128,                 1.3455,                0.66587,                0.95159,                 1.6603,                0.84658,                 0.9422,                0.91783,                0.90644,                0.94265,                0.66062,                 1.5406,                0.72953,                 1.0088,                 1.7729,                0.89025,                0.99843,             0.00022126,             0.00022126,             0.00022126
                    129,                 1.3444,                0.66335,                0.95673,                 1.6513,                  0.841,                0.94709,                0.93545,                0.91253,                0.94517,                0.66394,                 1.5372,                0.72955,                 1.0101,                 1.7667,                 0.9043,                0.99873,             0.00021835,             0.00021835,             0.00021835
                    130,                 1.3387,                0.65699,                0.95038,                 1.6496,                0.83426,                0.93929,                0.93086,                 0.9107,                0.94633,                0.66753,                 1.5348,                0.72957,                   1.01,                 1.7618,                0.90373,                0.99681,             0.00021544,             0.00021544,             0.00021544
                    131,                 1.3451,                0.66489,                0.95079,                 1.6544,                0.84724,                0.93993,                 0.9171,                0.92046,                  0.949,                0.66681,                 1.5437,                 0.7375,                 1.0121,                 1.7644,                0.89793,                0.99931,             0.00021253,             0.00021253,             0.00021253
                    132,                 1.3343,                0.65668,                0.94898,                 1.6374,                0.82414,                0.93736,                0.91931,                0.91219,                0.94652,                0.67119,                 1.5361,                0.72983,                 1.0107,                  1.764,                 0.8869,                 0.9982,             0.00020962,             0.00020962,             0.00020962
                    133,                 1.3565,                0.66729,                0.95589,                 1.6678,                0.84558,                0.94398,                0.93574,                0.90897,                0.94743,                0.66839,                 1.5358,                0.74131,                 1.0086,                 1.7611,                0.90999,                0.99534,             0.00020671,             0.00020671,             0.00020671
                    134,                  1.337,                0.65579,                0.95207,                 1.6513,                0.83933,                 0.9412,                 0.9132,                0.91506,                0.94626,                0.66835,                 1.5371,                0.73508,                 1.0091,                 1.7618,                0.91292,                0.99509,              0.0002038,              0.0002038,              0.0002038
                    135,                  1.339,                0.65952,                0.94862,                 1.6534,                0.84037,                0.93829,                0.94579,                0.88908,                0.94472,                0.66548,                 1.5399,                0.73515,                 1.0125,                 1.7703,                0.89073,                0.99993,             0.00020089,             0.00020089,             0.00020089
                    136,                 1.3314,                0.65564,                0.95328,                 1.6421,                0.83816,                 0.9429,                0.92779,                0.90943,                0.94438,                0.66132,                 1.5381,                0.73342,                  1.009,                 1.7734,                 0.8981,                0.99983,             0.00019798,             0.00019798,             0.00019798
                    137,                 1.3301,                0.65397,                0.94922,                 1.6423,                0.83523,                0.93902,                0.92785,                0.91195,                0.94363,                 0.6604,                 1.5407,                0.72946,                 1.0128,                 1.7674,                0.89082,                 1.0009,             0.00019507,             0.00019507,             0.00019507
                    138,                 1.3232,                0.65248,                0.94862,                 1.6338,                0.82888,                 0.9366,                 0.9294,                0.90979,                  0.946,                 0.6537,                 1.5393,                0.73112,                 1.0117,                 1.7801,                0.89461,                  1.001,             0.00019216,             0.00019216,             0.00019216
                    139,                 1.3247,                0.64964,                0.94566,                 1.6362,                0.82133,                0.93547,                0.92856,                0.89797,                0.94576,                0.65329,                 1.5356,                0.73146,                   1.01,                 1.7693,                0.89062,                0.99744,             0.00018925,             0.00018925,             0.00018925
                    140,                 1.3161,                0.64888,                0.94456,                 1.6266,                0.82144,                0.93666,                0.93059,                0.88352,                0.94343,                0.65907,                 1.5383,                0.73587,                   1.01,                 1.7687,                0.89458,                0.99765,             0.00018634,             0.00018634,             0.00018634
                    141,                 1.3279,                0.65362,                0.94612,                 1.6457,                0.82862,                0.93866,                0.94723,                 0.9031,                0.94618,                0.66247,                 1.5378,                0.73065,                  1.008,                 1.7679,                0.88949,                0.99737,             0.00018343,             0.00018343,             0.00018343
                    142,                 1.3172,                0.64466,                 0.9448,                   1.63,                0.81898,                0.93567,                0.93672,                0.89813,                0.94035,                0.66271,                 1.5462,                0.72638,                 1.0108,                 1.7736,                0.88588,                0.99937,             0.00018052,             0.00018052,             0.00018052
                    143,                 1.3247,                0.64955,                0.94789,                 1.6377,                0.82089,                0.94052,                 0.9442,                0.88209,                0.94413,                0.66478,                 1.5375,                0.72667,                 1.0109,                 1.7739,                0.88461,                0.99989,             0.00017761,             0.00017761,             0.00017761
                    144,                 1.3175,                0.64605,                0.94539,                 1.6298,                0.81312,                0.93703,                0.91768,                0.90118,                0.94721,                0.66957,                 1.5411,                0.72242,                 1.0111,                 1.7718,                0.87266,                 1.0001,             0.00017469,             0.00017469,             0.00017469
                    145,                 1.3203,                0.64702,                0.94777,                 1.6235,                0.80957,                0.93725,                0.93558,                0.90155,                0.94604,                0.66304,                 1.5449,                0.72733,                 1.0113,                 1.7614,                0.88638,                0.99713,             0.00017178,             0.00017178,             0.00017178
                    146,                 1.3043,                 0.6408,                0.94202,                 1.6284,                0.81345,                 0.9327,                0.88723,                0.91981,                0.94296,                0.65979,                 1.5507,                0.73239,                  1.016,                 1.7731,                0.89553,                 0.9996,             0.00016887,             0.00016887,             0.00016887
                    147,                 1.3102,                0.63919,                0.94617,                 1.6264,                0.80766,                0.93728,                0.93924,                0.90828,                0.94527,                0.66248,                  1.538,                0.72735,                 1.0096,                 1.7603,                0.88049,                0.99661,             0.00016596,             0.00016596,             0.00016596
                    148,                 1.3028,                0.63861,                0.94037,                 1.6303,                0.81398,                0.93251,                0.90619,                0.90819,                0.94102,                0.65859,                 1.5345,                0.72445,                 1.0104,                 1.7538,                0.87749,                0.99617,             0.00016305,             0.00016305,             0.00016305
                    149,                 1.3038,                0.63568,                0.94226,                 1.6206,                0.80453,                0.93456,                0.92068,                0.91834,                0.93993,                0.66214,                 1.5386,                0.72777,                 1.0102,                 1.7615,                0.88264,                0.99932,             0.00016014,             0.00016014,             0.00016014
                    150,                  1.304,                0.63748,                0.94478,                  1.615,                0.80665,                0.93388,                0.93482,                0.90849,                0.94118,                0.66023,                 1.5356,                0.72691,                 1.0124,                 1.7599,                0.88187,                0.99836,             0.00015723,             0.00015723,             0.00015723
                    151,                 1.3008,                0.63944,                0.94306,                  1.619,                0.81502,                 0.9353,                0.92718,                 0.9146,                0.93992,                0.66429,                 1.5431,                0.72844,                  1.014,                 1.7621,                0.89594,                0.99844,             0.00015432,             0.00015432,             0.00015432
                    152,                 1.2912,                0.63285,                 0.9401,                 1.6045,                0.80198,                0.93196,                0.93392,                0.91343,                0.94362,                0.66361,                 1.5352,                0.72303,                  1.011,                 1.7611,                0.87757,                0.99973,             0.00015141,             0.00015141,             0.00015141
                    153,                 1.3045,                 0.6366,                0.94248,                 1.6153,                0.80285,                 0.9327,                0.91996,                0.91565,                0.94041,                0.66246,                 1.5321,                0.72704,                 1.0114,                 1.7612,                0.88191,                0.99742,              0.0001485,              0.0001485,              0.0001485
                    154,                 1.2906,                 0.6313,                0.94046,                 1.6083,                0.81029,                0.93093,                0.91885,                0.92084,                0.94158,                0.66517,                 1.5357,                0.72139,                 1.0111,                 1.7654,                 0.8813,                0.99836,             0.00014559,             0.00014559,             0.00014559
                    155,                 1.2946,                0.63191,                0.94213,                 1.6006,                0.79648,                0.93277,                0.92902,                0.91715,                 0.9438,                0.66594,                 1.5353,                0.71747,                 1.0086,                 1.7583,                0.88162,                0.99836,             0.00014268,             0.00014268,             0.00014268
                    156,                  1.295,                0.63054,                0.94084,                 1.6079,                0.79771,                 0.9342,                0.92896,                0.91495,                0.94574,                0.66402,                 1.5322,                0.71719,                 1.0107,                 1.7638,                0.87026,                0.99895,             0.00013977,             0.00013977,             0.00013977
                    157,                 1.2894,                0.62714,                   0.94,                  1.611,                0.80413,                0.93047,                 0.9065,                0.91343,                0.94083,                0.66243,                 1.5336,                0.71836,                 1.0107,                 1.7592,                0.88881,                0.99656,             0.00013686,             0.00013686,             0.00013686
                    158,                 1.2941,                0.63041,                0.93808,                 1.6122,                0.79762,                0.93057,                0.92851,                0.90021,                 0.9434,                0.66394,                 1.5314,                0.71789,                 1.0089,                 1.7597,                0.87498,                0.99686,             0.00013395,             0.00013395,             0.00013395
                    159,                 1.2975,                0.63112,                0.94214,                 1.6168,                0.79939,                 0.9336,                0.90861,                0.92439,                0.94581,                 0.6659,                 1.5376,                0.72328,                 1.0121,                 1.7689,                0.88067,                 1.0002,             0.00013104,             0.00013104,             0.00013104
                    160,                 1.2863,                0.62309,                0.93984,                 1.5942,                 0.7856,                0.93054,                0.91994,                 0.9283,                0.94797,                0.66833,                 1.5333,                0.71709,                 1.0109,                 1.7589,                0.87747,                0.99736,             0.00012813,             0.00012813,             0.00012813
                    161,                 1.2801,                0.62423,                0.93722,                 1.5985,                0.79096,                 0.9298,                0.92225,                0.91786,                0.94377,                0.66944,                 1.5364,                0.71801,                 1.0114,                 1.7578,                0.87653,                0.99826,             0.00012521,             0.00012521,             0.00012521
                    162,                 1.2846,                0.62505,                0.93865,                 1.5949,                0.79291,                0.93127,                0.93089,                0.91972,                0.94526,                0.66391,                 1.5357,                0.72116,                 1.0102,                 1.7599,                0.88893,                0.99717,              0.0001223,              0.0001223,              0.0001223
                    163,                 1.2821,                0.62792,                0.93908,                 1.5994,                0.79252,                0.93144,                0.93284,                 0.9011,                0.94135,                0.66696,                 1.5326,                0.72036,                 1.0115,                 1.7626,                0.88614,                0.99754,             0.00011939,             0.00011939,             0.00011939
                    164,                 1.2801,                0.62306,                0.93808,                 1.5978,                0.78608,                0.93011,                0.92855,                0.91193,                 0.9413,                 0.6643,                 1.5317,                0.72582,                 1.0103,                 1.7631,                0.88508,                 0.9995,             0.00011648,             0.00011648,             0.00011648
                    165,                 1.2696,                0.61871,                 0.9362,                 1.5909,                0.78838,                0.92803,                0.92205,                0.90861,                0.94128,                0.66639,                 1.5349,                0.71866,                 1.0108,                 1.7652,                0.88101,                 0.9989,             0.00011357,             0.00011357,             0.00011357
                    166,                 1.2728,                0.61799,                0.93668,                 1.5883,                0.77778,                 0.9282,                0.91965,                0.92149,                0.94206,                0.66159,                 1.5382,                0.72152,                 1.0111,                 1.7629,                0.88067,                0.99789,             0.00011066,             0.00011066,             0.00011066
                    167,                 1.2686,                0.61491,                0.93049,                 1.5916,                0.77944,                0.92374,                0.93535,                0.91161,                 0.9455,                0.66657,                 1.5345,                0.71904,                 1.0093,                  1.767,                0.88049,                0.99958,             0.00010775,             0.00010775,             0.00010775
                    168,                 1.2665,                 0.6107,                0.93448,                 1.5728,                0.76703,                0.92497,                0.94243,                0.89606,                0.94614,                0.65841,                  1.535,                0.72101,                 1.0099,                 1.7683,                0.88017,                0.99879,             0.00010484,             0.00010484,             0.00010484
                    169,                 1.2811,                0.62017,                 0.9358,                 1.6021,                0.78614,                0.92758,                0.93564,                0.90621,                0.94291,                0.66078,                  1.537,                0.72063,                 1.0105,                 1.7642,                0.87557,                0.99866,             0.00010193,             0.00010193,             0.00010193
                    170,                 1.2667,                0.61811,                0.93271,                 1.5867,                0.77968,                0.92405,                0.92298,                0.91773,                0.94013,                0.65869,                 1.5364,                0.72371,                 1.0115,                 1.7641,                0.88727,                0.99959,             9.9019e-05,             9.9019e-05,             9.9019e-05
                    171,                 1.2692,                0.61815,                0.93695,                 1.5768,                0.77782,                0.92984,                0.90987,                0.91612,                0.94324,                0.66224,                 1.5363,                0.72354,                 1.0121,                 1.7631,                0.88484,                0.99922,             9.6109e-05,             9.6109e-05,             9.6109e-05
                    172,                 1.2661,                0.61361,                0.93106,                 1.5916,                0.78397,                0.92476,                0.93395,                0.90257,                 0.9441,                0.66261,                 1.5339,                 0.7172,                 1.0101,                 1.7604,                0.87875,                0.99921,             9.3198e-05,             9.3198e-05,             9.3198e-05
                    173,                 1.2658,                0.61345,                0.93307,                 1.5849,                0.77266,                0.92572,                0.92174,                0.91531,                0.94234,                0.66174,                 1.5423,                0.71834,                 1.0117,                 1.7754,                0.87372,                 1.0015,             9.0287e-05,             9.0287e-05,             9.0287e-05
                    174,                 1.2674,                0.61417,                0.93333,                 1.5904,                0.78553,                0.92599,                0.93816,                0.89462,                0.93932,                0.66119,                 1.5407,                0.71691,                 1.0103,                 1.7685,                0.88116,                0.99967,             8.7377e-05,             8.7377e-05,             8.7377e-05
                    175,                 1.2609,                0.61063,                0.93257,                 1.5756,                0.77307,                0.92548,                  0.929,                0.90851,                0.93934,                0.66217,                 1.5396,                0.71597,                 1.0105,                 1.7655,                0.88698,                0.99832,             8.4466e-05,             8.4466e-05,             8.4466e-05
                    176,                 1.2648,                0.61207,                0.93426,                 1.5794,                0.76716,                0.92692,                0.92153,                0.91969,                0.94266,                0.66248,                 1.5385,                0.71784,                  1.012,                 1.7655,                0.88188,                0.99978,             8.1556e-05,             8.1556e-05,             8.1556e-05
                    177,                 1.2607,                 0.6125,                0.93478,                 1.5686,                0.77133,                0.92646,                0.92576,                0.91826,                0.93834,                0.66065,                 1.5372,                0.71995,                 1.0116,                 1.7617,                0.89192,                0.99822,             7.8645e-05,             7.8645e-05,             7.8645e-05
                    178,                 1.2615,                0.61189,                0.93452,                 1.5803,                0.78221,                0.92844,                0.92463,                  0.911,                0.94489,                0.66572,                  1.532,                0.71241,                 1.0112,                 1.7617,                 0.8688,                0.99915,             7.5734e-05,             7.5734e-05,             7.5734e-05
                    179,                   1.26,                 0.6076,                0.93002,                 1.5847,                0.77331,                0.92098,                0.92592,                0.91844,                0.94036,                0.66132,                 1.5359,                0.71833,                 1.0121,                 1.7606,                0.87586,                0.99696,             7.2824e-05,             7.2824e-05,             7.2824e-05
                    180,                 1.2505,                  0.605,                0.93067,                 1.5722,                0.76528,                0.92426,                0.93274,                0.91576,                0.94302,                0.66609,                 1.5344,                0.71409,                 1.0113,                 1.7616,                 0.8738,                0.99867,             6.9913e-05,             6.9913e-05,             6.9913e-05
                    181,                 1.2506,                0.60506,                0.92957,                 1.5629,                0.76137,                0.92427,                0.92895,                0.90897,                0.94525,                0.66453,                 1.5364,                 0.7155,                  1.012,                 1.7609,                0.87841,                0.99737,             6.7003e-05,             6.7003e-05,             6.7003e-05
                    182,                 1.2482,                0.60689,                0.92682,                 1.5796,                0.76974,                0.91945,                 0.9347,                0.89892,                0.94173,                0.66445,                 1.5342,                0.71472,                 1.0109,                 1.7612,                0.87672,                0.99795,             6.4092e-05,             6.4092e-05,             6.4092e-05
                    183,                 1.2488,                0.60784,                 0.9276,                 1.5692,                0.76599,                0.91766,                0.93606,                0.89595,                0.93945,                0.66494,                 1.5351,                0.71566,                 1.0111,                 1.7649,                0.88056,                0.99885,             6.1181e-05,             6.1181e-05,             6.1181e-05
                    184,                 1.2469,                0.60282,                0.93168,                 1.5664,                0.76226,                0.92343,                0.93144,                0.90096,                0.94328,                0.66894,                 1.5349,                0.71571,                 1.0109,                 1.7606,                 0.8799,                0.99814,             5.8271e-05,             5.8271e-05,             5.8271e-05
                    185,                   1.25,                0.60653,                0.93088,                 1.5641,                0.76503,                0.92436,                0.92599,                0.90073,                0.94306,                 0.6676,                  1.531,                0.71447,                 1.0105,                 1.7527,                0.88832,                0.99591,              5.536e-05,              5.536e-05,              5.536e-05
                    186,                 1.2459,                0.60254,                0.92975,                 1.5633,                0.76454,                0.92564,                0.92351,                0.89443,                 0.9391,                0.66526,                 1.5341,                0.71485,                 1.0109,                 1.7579,                0.88753,                0.99776,              5.245e-05,              5.245e-05,              5.245e-05
                    187,                 1.2326,                 0.5995,                0.92836,                 1.5484,                0.75925,                0.92317,                 0.9496,                0.87636,                0.93954,                0.66368,                 1.5374,                0.71356,                 1.0123,                 1.7617,                0.88193,                0.99947,             4.9539e-05,             4.9539e-05,             4.9539e-05
                    188,                 1.2333,                0.59776,                0.92434,                  1.559,                0.76334,                 0.9185,                0.93174,                0.90148,                0.94334,                0.66904,                 1.5366,                0.71322,                 1.0123,                 1.7606,                0.87641,                0.99889,             4.6628e-05,             4.6628e-05,             4.6628e-05
                    189,                 1.2369,                0.59697,                0.92933,                  1.549,                0.75724,                0.92443,                0.93197,                0.90655,                0.94229,                0.66924,                 1.5358,                0.71585,                 1.0116,                 1.7587,                0.88651,                0.99778,             4.3718e-05,             4.3718e-05,             4.3718e-05
                    190,                 1.2266,                0.59428,                0.92335,                 1.5446,                0.75468,                0.91866,                0.92858,                0.90984,                0.94052,                0.66676,                 1.5347,                0.71694,                 1.0121,                 1.7597,                 0.8865,                 0.9988,             4.0807e-05,             4.0807e-05,             4.0807e-05
                    191,                 1.2741,                0.60719,                0.94051,                 1.5404,                0.71559,                0.93966,                0.91916,                0.89971,                 0.9385,                0.65604,                  1.553,                0.72708,                  1.019,                 1.7795,                0.89962,                 1.0054,             3.7897e-05,             3.7897e-05,             3.7897e-05
                    192,                 1.2414,                0.59395,                0.93103,                 1.5159,                0.70586,                0.93079,                0.94052,                0.89316,                0.94133,                0.66476,                 1.5507,                0.72568,                 1.0165,                 1.7783,                0.89024,                  1.004,             3.4986e-05,             3.4986e-05,             3.4986e-05
                    193,                 1.2325,                0.58677,                0.93164,                 1.5009,                0.69539,                0.93354,                0.91781,                0.91188,                0.94333,                0.66466,                 1.5469,                0.72081,                 1.0153,                 1.7732,                0.88227,                 1.0019,             3.2075e-05,             3.2075e-05,             3.2075e-05
                    194,                 1.2284,                 0.5819,                0.92948,                  1.497,                0.68039,                0.93021,                0.92549,                0.90777,                0.94173,                0.66262,                 1.5488,                0.72232,                 1.0152,                 1.7739,                0.88383,                 1.0023,             2.9165e-05,             2.9165e-05,             2.9165e-05
                    195,                 1.2316,                0.58085,                0.93216,                 1.4949,                0.68975,                0.93024,                 0.9276,                0.91996,                0.94196,                0.66382,                 1.5473,                0.72196,                 1.0147,                 1.7747,                0.87998,                 1.0024,             2.6254e-05,             2.6254e-05,             2.6254e-05
                    196,                 1.2214,                0.57536,                0.92962,                 1.4905,                0.67471,                0.92966,                0.93864,                0.90889,                0.94319,                0.66401,                  1.548,                0.72045,                 1.0153,                 1.7702,                0.88629,                 1.0018,             2.3344e-05,             2.3344e-05,             2.3344e-05
                    197,                 1.2292,                0.57773,                0.93055,                 1.4916,                0.67607,                0.93053,                0.91386,                0.92152,                0.93885,                0.66241,                 1.5455,                0.71936,                 1.0148,                 1.7704,                0.88542,                 1.0012,             2.0433e-05,             2.0433e-05,             2.0433e-05
                    198,                 1.2242,                0.57643,                0.92978,                 1.5004,                0.67916,                0.92974,                0.90955,                0.92025,                0.93985,                0.65982,                 1.5471,                0.72044,                 1.0151,                 1.7735,                0.88022,                 1.0021,             1.7522e-05,             1.7522e-05,             1.7522e-05
                    199,                 1.2209,                0.57518,                0.92955,                 1.4887,                 0.6714,                0.92903,                0.92309,                0.91337,                0.94036,                0.65986,                 1.5473,                0.72063,                 1.0155,                 1.7717,                0.88213,                 1.0018,             1.4612e-05,             1.4612e-05,             1.4612e-05
                    200,                 1.2172,                0.57267,                0.92775,                 1.4817,                0.67371,                0.92664,                0.92417,                0.91375,                0.94263,                0.66337,                 1.5469,                0.71981,                 1.0157,                 1.7718,                0.88159,                  1.002,             1.1701e-05,             1.1701e-05,             1.1701e-05
